enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_is_active,gt_is_compliance,gt_imf_active,gt_imf_compliance,gt_tpu_active,gt_tpu_compliance,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_tpu_paye,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_elec,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,obs_tpu_missing,label_tva_non_conforme,label_is_non_conforme,label_tpu_non_conforme,label_any_non_conforme
ENT_00448,2025,services,Kara,informal,3,21094237.269015785,2666847.5188600454,0,0.9212961237875134,0,0.7420308860695632,0,0.7600205866681409,1,0.3929210989357275,11415993.682636747,0.0,0,0.0,1773151.3083750114,1.0,1,1,1,0,2,0.5411901618934143,0,0,0,0,0,0,0,0
ENT_00449,2025,restauration,Dapaong,informal,2,9313855.113478996,487545.2402851852,0,0.63643968838573,0,0.2744520234967546,0,0.9516408444103106,1,0.4902005671437812,5424111.819360823,0.0,0,0.0,413651.2784805004,0.0,0,1,1,0,1,0.5823702165509379,0,0,0,0,0,0,0,0
ENT_00450,2025,agriculture,Tsévié,informal,5,23152742.889966063,2054375.6418333584,0,0.7178980396521576,0,0.6344299093234117,0,0.7692274287041354,1,0.2666017364547699,16440662.999941649,,0,,859508.3858635292,0.0,11,0,0,0,4,0.7100956926821272,1,1,0,0,0,0,1,1
ENT_00451,2025,commerce,Atakpamé,informal,6,23412118.385740407,1498163.892810978,0,0.6679114364363288,0,0.8066760374449292,0,0.8291650089563184,1,0.2000244765020835,19739168.77230225,0.0,0,0.0,,0.0,2,0,0,0,5,0.8431175875278661,0,0,1,0,0,0,1,1
ENT_00452,2025,commerce,Atakpamé,large,48,401647498.9143621,39758521.53926803,1,0.901462304375188,1,0.3233015992952731,1,0.8416746331252309,0,0.1277510846907075,321461948.1084837,61919370.28037936,1,3998563.098303028,39427166.95133746,,2,1,1,0,40,0.8003583962987023,0,0,0,1,0,1,0,1
ENT_00453,2025,services,Lomé,rsi,2,34775666.31057266,1027234.2005495824,0,0.5107169111315438,0,0.6836013272253587,0,0.8083559011955612,0,0.3883634615835552,25715431.025276974,0.0,0,0.0,,,1,1,1,0,1,0.739466234683154,0,0,1,1,0,0,0,0
ENT_00454,2025,industrie,Dapaong,informal,3,20077411.20124134,851079.7268766409,0,0.8185737822741158,0,0.6772529855339572,0,0.8510260221353777,1,0.4432491287500792,8634442.153895484,0.0,0,0.0,692856.8152229401,1.0,18,0,1,0,2,0.4300575441400351,0,0,0,0,0,0,0,0
ENT_00455,2025,industrie,Aného,rsi,20,75083252.99399091,7264856.727152539,0,0.9396552065740904,0,0.3397753169041215,0,0.781801442542835,0,0.1027346294012111,56053171.27602469,0.0,0,0.0,4620546.186418988,,13,0,0,0,17,0.7465469201302554,0,0,0,1,0,0,0,0
ENT_00456,2025,commerce,Aného,rsi,4,39597683.83273467,2697943.9704231243,0,0.8088276728311533,0,0.482495909844249,0,0.9947312996993588,0,0.2109542599370789,16563804.372573584,0.0,0,0.0,1866962.509742962,,12,1,0,0,3,0.4183023543129711,0,0,0,1,0,0,0,0
ENT_00457,2025,industrie,Kara,informal,4,10943365.140964866,709850.9730113593,0,0.7125529283739488,0,0.4779520432972143,0,0.90226027946614,1,0.234038938386398,5865106.684225572,0.0,0,0.0,428348.813063722,0.0,15,0,1,0,3,0.5359509263078881,0,0,0,0,0,0,1,1
ENT_00458,2025,services,Kara,informal,1,10665651.920794528,1009371.3783445444,0,0.95670041047895,0,0.3228601682265537,0,0.9194337180880006,1,0.4170999350661205,7629177.41833427,0.0,0,0.0,833911.5714238007,0.0,14,1,1,0,0,0.715303431519256,0,0,0,0,0,0,0,0
ENT_00459,2025,BTP,Aného,informal,4,13611310.38487628,789375.2448125886,0,0.6727664701382179,0,0.659070395608997,0,0.7950363967215485,1,0.3432675930104626,11816403.024381796,,0,0.0,533292.8923798144,1.0,5,1,1,0,3,0.8681311857755569,1,0,0,0,0,0,0,0
ENT_00460,2025,transport,Lomé,rsi,28,59269328.80034088,3181497.877913136,0,0.8343846637604694,0,0.5105668368126394,0,0.9314441042662068,0,0.276202334404926,31153993.81765138,,0,0.0,2216768.064132744,,1,1,1,1,23,0.5256343280451019,1,0,0,1,0,0,0,0
ENT_00461,2025,restauration,Lomé,informal,1,21671282.152355984,939323.8741968416,0,0.8045824677866951,0,0.6025691612913998,0,0.9077187472399658,1,0.3343539190238133,17873070.57901451,0.0,0,,838283.4951106822,,20,0,1,0,0,0.8247352627020939,0,1,0,1,0,0,0,0
ENT_00462,2025,transport,Aného,informal,2,8866227.039569175,23232.93048633389,0,0.7798590304402944,0,0.3582471824249216,0,0.9870112110050911,1,0.2015876914310006,7151891.1280639535,0.0,0,,19468.43341685937,0.0,7,1,1,0,1,0.8066442576019885,0,1,0,0,0,0,1,1
ENT_00463,2025,agriculture,Sokodé,rsi,19,38566439.87457602,436625.5328954164,0,0.8518835054433609,0,0.6542608302014431,0,0.8759434833310129,0,0.1687939358554969,21359304.577703983,0.0,0,0.0,,,0,1,1,0,16,0.5538313789701025,0,0,1,1,0,0,0,0
ENT_00464,2025,agriculture,Dapaong,informal,2,18160558.09220334,676215.8730689761,0,0.8803286180950921,0,0.3393091752312197,0,0.8489109223739961,1,0.3177264335592874,10459354.661993513,0.0,0,0.0,463807.575580528,0.0,42,0,0,0,1,0.5759379534973599,0,0,0,0,0,0,0,0
ENT_00465,2025,transport,Dapaong,informal,3,6009084.316753601,708189.5490148908,0,0.7619065489974103,0,0.8705085769430089,0,0.9748716866178244,1,0.5067884583034528,3556910.5474083885,0.0,0,0.0,,0.0,2,0,1,0,2,0.5919222230734157,0,0,1,0,0,0,0,0
ENT_00466,2025,commerce,Aného,informal,5,15803626.004908849,725031.1437715534,0,0.7084444712404055,0,0.463875474108292,0,0.8729822502479232,1,0.3167729252942712,12726255.388787098,0.0,0,,531220.2225366301,,18,1,1,0,4,0.805274396194527,0,1,0,1,0,0,0,0
ENT_00467,2025,industrie,Aného,informal,1,5085296.428851253,150659.87363364108,0,0.8567464811787138,0,0.683677763457533,0,0.9143581815848664,1,0.3798460657397218,4086382.811596123,,0,0.0,100673.35243654365,0.0,20,0,0,0,0,0.8035682617068637,1,0,0,0,0,0,0,0
ENT_00468,2025,transport,Dapaong,rsi,7,36025077.011979304,2250063.563865131,0,0.839449478925989,0,0.6507409976699056,0,0.8606423238450043,0,0.3965263989809823,21612603.22485099,,0,0.0,1475125.274542753,,13,1,1,0,5,0.5999321866172339,1,0,0,1,0,0,0,0
ENT_00469,2025,agriculture,Aného,informal,2,25354231.296351496,2071320.8111793636,0,0.8279349421387562,0,0.7113369660533772,0,0.949442823224206,1,0.2892891340189787,23472777.364716616,0.0,0,0.0,1456608.2791765574,1.0,9,1,0,1,1,0.9257932962098668,0,0,0,0,0,0,1,1
ENT_00470,2025,services,Lomé,large,60,427329195.04492974,32250300.00190997,1,0.7910579351006871,1,0.8208548888618776,1,0.8589955231740186,0,0.4990853742943112,314627517.07354784,61420100.02507403,1,8800825.515459482,23803968.05646265,,1,1,0,0,51,0.7362649702425963,0,0,0,1,0,0,0,0
ENT_00471,2025,agriculture,Atakpamé,informal,3,13687451.0828504,1988304.680798307,0,0.9590138993621498,0,0.4202817769772021,0,0.9461744808115782,1,0.3830089819103707,9994240.473304668,0.0,0,0.0,,1.0,6,0,1,0,2,0.7301754295090693,0,0,1,0,0,0,0,0
ENT_00472,2025,commerce,Kara,rsi,8,46684546.32037853,4958900.145807021,0,0.9311192369177224,0,0.4169459095785738,0,0.967580644969384,0,0.3142421717359282,39222314.6750084,0.0,0,0.0,3627446.375193525,,2,0,0,0,6,0.8401562779648831,0,0,0,1,0,0,0,0
ENT_00473,2025,restauration,Aného,informal,4,20270884.872684117,1161140.7615566982,0,0.716291120687368,0,0.5636102775964831,0,0.5443245130806964,1,0.3363431468471042,15031190.583557202,0.0,0,0.0,874486.0940368178,0.0,0,0,1,0,3,0.7415162523966763,0,0,0,0,0,0,0,0
ENT_00474,2025,BTP,Tsévié,informal,2,6838112.177219484,894349.2612473251,0,0.7195417011837397,0,0.5357277884403906,0,0.9837806573159312,1,0.1309908902737808,4203861.484066646,,0,0.0,378631.4836102831,,20,0,0,0,1,0.6147693069545433,1,0,0,1,0,0,1,1
ENT_00475,2025,BTP,Kara,rsi,21,61439709.64631986,3226009.050877585,0,0.809181640088132,0,0.6594332353019476,0,0.9280863071883846,0,0.5158043925599671,48756906.232469134,0.0,0,0.0,2359759.5601219977,,0,1,1,0,17,0.7935731876524191,0,0,0,1,0,0,0,0
ENT_00476,2025,services,Kara,informal,3,13906931.115044212,881669.1271913855,0,0.8415606543558005,0,0.6332839231328176,0,0.8206439504452442,1,0.2171548966385056,8638231.265489565,0.0,0,0.0,614134.0671511133,0.0,4,1,0,0,2,0.6211457577541976,0,0,0,0,0,0,1,1
ENT_00477,2025,services,Tsévié,rsi,13,87848199.61572464,9902830.261231558,0,0.8238412149175917,0,0.7106416313507963,0,0.914212830346211,0,0.1342451025625347,66986605.639017165,0.0,0,0.0,,,2,1,0,0,11,0.7625267897582128,0,0,1,1,0,0,0,0
ENT_00478,2025,agriculture,Tsévié,informal,2,11036499.002561308,1479191.7149027125,0,0.9118625986826276,0,0.8029404831643534,0,0.8171127522997661,1,0.5627952283557147,12059819.240652625,0.0,0,0.0,,,12,1,0,0,1,1.0927214543175174,0,0,1,1,0,0,0,0
ENT_00479,2025,commerce,Atakpamé,rsi,20,90162315.2052167,11247014.373936731,0,0.7577880080320951,0,0.5632200106723136,0,0.9538157904876698,0,0.1548838803927223,63206223.94050613,0.0,0,0.0,6934255.673988688,,17,1,0,0,17,0.7010270731917616,0,0,0,1,0,0,0,0
ENT_00480,2025,BTP,Aného,informal,1,9860644.765427684,58364.58737956946,0,0.9448486595764484,0,0.2782821113864533,0,0.9402351904634386,1,0.3217268914211676,6040397.151982836,0.0,0,0.0,45501.58193668081,1.0,9,0,0,0,0,0.6125762864068502,0,0,0,0,0,0,0,0
ENT_00481,2025,transport,Kara,informal,5,23509976.96353656,1699145.5666048082,0,0.9772174050208324,0,0.5750213371952912,0,0.7902699725463269,1,0.1048558861176366,15203494.799038308,0.0,0,0.0,1448368.1542789335,1.0,37,1,1,0,4,0.646682675300728,0,0,0,0,0,0,1,1
ENT_00482,2025,agriculture,Atakpamé,informal,1,14597119.942868184,919946.4827718677,0,0.6645993235636475,0,0.7306032384151632,0,0.9653902200084388,1,0.1877570771328057,11325531.477251291,0.0,0,0.0,684861.4255729911,0.0,22,1,0,0,0,0.7758743862884188,0,0,0,0,0,0,1,1
ENT_00483,2025,transport,Dapaong,rsi,14,72133569.7460544,1614537.348595494,0,0.7669986837091882,0,0.430429824032724,0,0.8957244060147702,0,0.2593935451991647,59234369.53972086,0.0,0,,,,5,0,1,1,11,0.8211761839633744,0,1,1,1,0,0,0,0
ENT_00484,2025,transport,Tsévié,informal,1,11365195.691509394,260895.86066882263,0,0.7853550293619305,0,0.5888444003932225,0,0.963276005913379,1,0.5446769117845143,9901647.581520593,,0,0.0,219127.9028465486,1.0,4,1,0,0,0,0.8712254368763597,1,0,0,0,0,0,0,0
ENT_00485,2025,commerce,Atakpamé,informal,2,16078622.350628406,2290464.942893761,0,0.8508985076934792,0,0.5032280007907075,0,0.8712577207098028,1,0.3140006038732668,9057555.447602533,,0,,1937885.7276361748,,5,0,0,0,1,0.563329074474377,1,1,0,1,0,0,0,0
ENT_00486,2025,industrie,Sokodé,informal,2,6432377.909949049,283591.9154814679,0,0.7360389590375305,0,0.6425257673818187,0,0.8048383697078343,1,0.2503570883095734,5474058.898293533,0.0,0,0.0,245080.25562776023,1.0,1,1,0,0,1,0.8510163698290689,0,0,0,0,0,0,1,1
ENT_00487,2025,transport,Aného,rsi,16,51418165.35367993,981253.3456169304,0,0.8382383562371015,0,0.7448866727797101,0,0.8739040826833866,0,0.5095496306078678,35227232.49722799,0.0,0,,765323.65710696,,2,1,1,0,13,0.6851125911420101,0,1,0,1,0,0,0,0
ENT_00488,2025,BTP,Kara,informal,2,13573582.422350615,1234167.1755943634,0,0.831264718775905,0,0.6255960432148601,0,0.9307573706268444,1,0.3235839615442873,7541749.647726241,0.0,0,0.0,991906.0583465748,0.0,1,1,0,0,1,0.5556196892655102,0,0,0,0,0,0,0,0
ENT_00489,2025,commerce,Aného,rsi,16,44684827.48870663,155117.8499767273,0,0.5818083754319908,0,0.7941535746286492,0,0.8977679471795232,0,0.0976825740890659,24532888.393749222,,0,0.0,98883.26806908536,,1,1,0,0,13,0.5490205461786669,1,0,0,1,0,0,0,0
ENT_00490,2025,agriculture,Tsévié,informal,5,18704744.03631917,410277.2942545869,0,0.8746252643087727,0,0.5221952543465068,0,0.7452710441907919,1,0.2297548504578023,13322409.63845108,0.0,0,0.0,,0.0,15,0,0,0,4,0.7122476315411126,0,0,1,0,0,0,1,1
ENT_00491,2025,BTP,Lomé,informal,2,7629982.220274754,614825.1131560394,0,0.8512879425682915,0,0.7223965983091765,0,0.8182982378184137,1,0.3379618657381055,7230408.832465358,0.0,0,0.0,432853.8259184216,,3,0,0,0,1,0.9476311508632838,0,0,0,1,0,0,0,0
ENT_00492,2025,agriculture,Sokodé,informal,1,5195322.264684252,271104.9113033276,0,0.8413198091785682,0,0.3502039604742453,0,0.8124300025658674,1,0.5301851715833109,3877792.362959279,0.0,0,0.0,191233.2151640398,1.0,1,1,0,0,0,0.746400736162024,0,0,0,0,0,0,0,0
ENT_00493,2025,BTP,Lomé,rsi,14,52174568.13333638,5064205.509540846,0,0.7695911057557575,0,0.5682312049516074,0,0.8765804363198333,0,0.1567493741527855,39124529.66091046,0.0,0,,3982044.437332744,,19,1,1,0,11,0.749877403123386,0,1,0,1,0,0,0,0
ENT_00494,2025,industrie,Kara,large,171,1065260819.175388,54312460.11742375,1,0.8991318680727644,1,0.2489284699300139,1,0.8008598187896784,0,0.4578839169049714,985477915.1862588,150174361.17410272,1,,44134459.49107108,,16,0,0,0,145,0.9251048170053896,0,1,0,1,0,1,0,1
ENT_00495,2025,commerce,Kara,large,321,1433334215.0230114,70109491.33881983,1,0.8121254337217062,1,0.5599376542648777,1,0.9648301672188572,0,0.4937208289020317,1038332464.8819236,212516702.74502948,1,10571232.075600425,53017997.00843545,,3,1,1,0,272,0.7244175531421705,0,0,0,1,0,0,0,0
ENT_00496,2025,commerce,Kara,large,526,1412878540.744076,74181122.87929992,1,0.7289177536919835,1,0.416646219735598,1,0.7717592265049695,0,0.3109594082826457,858276116.0122579,169871457.43658286,1,8558759.031281788,50593793.724129535,,15,1,0,0,447,0.6074663116903573,0,0,0,1,0,1,0,1
ENT_00497,2025,commerce,Atakpamé,informal,5,15953311.537186246,1561112.2621168557,0,0.7537664848701181,0,0.8548767601900116,0,0.9308348226644836,1,0.4581366879726392,10703833.235066716,0.0,0,0.0,870827.1287131608,,9,1,0,0,4,0.6709474211743877,0,0,0,1,0,0,0,0
ENT_00498,2025,commerce,Aného,informal,1,6480384.623732868,539630.2071151369,0,0.870568343671859,0,0.6790667058967531,0,0.7614268279204506,1,0.2754699790451697,4663200.531042104,0.0,0,0.0,,0.0,0,0,0,0,0,0.719587000124073,0,0,1,0,0,0,1,1
ENT_00499,2025,agriculture,Sokodé,informal,5,16070785.990682326,1780535.1875984007,0,0.6859678775223647,0,0.6520981189503207,0,0.8819360672593001,1,0.5077594495705869,12775738.672475858,0.0,0,0.0,1122311.689527247,,19,1,0,0,4,0.7949666357254149,0,0,0,1,0,0,0,0
ENT_00500,2025,transport,Atakpamé,rsi,6,63118635.3108542,7819165.158434141,0,0.8439794158274362,0,0.4305746385126629,0,0.8992764089685097,0,0.2541351392826464,42147702.93100575,0.0,0,0.0,5513990.733709707,,9,1,1,0,5,0.6677537105077083,0,0,0,1,0,0,0,0
ENT_00501,2025,BTP,Tsévié,large,296,1503493186.202729,35869763.33288697,1,0.6798340067079532,1,0.7275829586981312,1,0.825796711065438,0,0.1412680482654587,884742023.1740147,183368181.03741813,1,9800768.613071816,28286790.958351813,,4,0,1,0,251,0.5884576207548687,0,0,0,1,0,0,0,0
ENT_00502,2025,services,Kara,rsi,22,64394429.44935921,4156974.838206552,0,0.795716502625106,0,0.582206199483012,0,0.8547479858098734,0,0.4692679135246789,46536299.62592925,0.0,0,0.0,3558480.8501799437,,4,1,0,0,18,0.7226758591366375,0,0,0,1,0,0,0,0
ENT_00503,2025,restauration,Tsévié,informal,1,14118338.904063571,626722.7181862283,0,0.7904742200713342,0,0.7917789399307679,0,0.6111101805791852,1,0.3763013417638491,11995974.548136262,0.0,0,0.0,,1.0,11,1,0,0,0,0.8496732249913306,0,0,1,0,0,0,0,0
ENT_00504,2025,commerce,Kara,informal,3,14461964.6528902,651749.9649220494,0,0.7841160486240678,0,0.6074190799758663,0,0.9302215268409916,1,0.3358433183313166,11359456.036704268,0.0,0,,495472.094221128,0.0,22,1,1,0,2,0.7854711520425477,0,1,0,0,0,0,0,0
ENT_00505,2025,commerce,Tsévié,informal,3,13936563.382442662,1361318.4968148752,0,0.8161879463720236,0,0.5816302245606882,0,0.9937610216020882,1,0.4801226119694858,11270276.75839942,,0,0.0,875167.7893609394,1.0,9,0,0,0,2,0.8086840671637714,1,0,0,0,0,0,0,0
ENT_00506,2025,agriculture,Kara,rsi,28,73902662.09962635,4101238.629708752,0,0.5176487033234689,0,0.6745499742017657,0,0.9015495732393104,0,0.3499598649344995,65530272.22420582,0.0,0,0.0,3542669.44743698,,2,1,1,0,23,0.8867105779743913,0,0,0,1,0,0,0,0
ENT_00507,2025,commerce,Sokodé,informal,1,5744948.676384316,175239.8001616579,0,0.7805444388588766,0,0.4105086048661441,0,0.6892901237365434,1,0.2621097991415296,2441621.4769590995,0.0,0,0.0,,0.0,7,0,0,0,0,0.4250031835786176,0,0,1,0,0,0,1,1
ENT_00508,2025,services,Sokodé,large,205,672415546.678751,49042825.78589959,1,0.7414987516429088,1,0.6316472122145911,1,0.9923345219781288,0,0.308026132510768,510188339.57161707,77066263.22581634,1,9119861.109109787,41140875.9514903,,4,1,1,0,174,0.7587396545061761,0,0,0,1,0,0,0,0
ENT_00509,2025,services,Atakpamé,large,273,1937223527.216908,333294643.32725894,1,0.6758855565607078,1,0.693085323517006,1,0.7989564188512293,0,0.2665522923907681,1475884946.685245,251332565.7344774,1,52509165.09851209,285734686.1510648,,2,1,1,1,232,0.761855782747776,0,0,0,1,0,0,0,0
ENT_00510,2025,transport,Kara,informal,4,28519469.67598787,4014603.684324352,0,0.8613833873362512,0,0.6558928289677394,0,0.9947802212095204,1,0.2596592680496595,14469153.20297657,0.0,0,,2462979.5691114683,1.0,44,0,0,0,3,0.5073429964638844,0,1,0,0,0,0,1,1
ENT_00511,2025,industrie,Lomé,rsi,16,83111684.23202214,471114.4618879195,0,0.8817621173528083,0,0.5951053774099012,0,0.9568712964273264,0,0.5216094399056831,64634025.31548465,0.0,0,0.0,434641.7012047364,,4,0,0,0,13,0.7776767600455121,0,0,0,1,0,0,0,0
ENT_00512,2025,agriculture,Kara,informal,1,4208051.68018872,565564.0933680662,0,0.9393564316416442,0,0.5276761886886416,0,0.7423139698299773,1,0.1330796808719112,3428883.4571543806,0.0,0,0.0,432121.72604814457,0.0,20,0,0,0,0,0.8148387229409226,0,0,0,0,0,0,1,1
ENT_00513,2025,BTP,Kara,large,430,1321098107.407616,239057127.6397544,1,0.9350123594141606,1,0.604232770427327,1,0.9336530300903618,0,0.2832133984182862,592657917.6111056,236891095.5045704,1,42838584.34625845,145034451.55127573,,13,1,0,0,365,0.4486100723996003,0,0,0,1,0,0,0,0
ENT_00514,2025,transport,Dapaong,rsi,37,56083907.110684216,1894144.8396167704,0,0.7621315433742248,0,0.6895780794763663,0,0.7929294473334059,0,0.3281373164845942,28787714.54132337,0.0,0,0.0,1559255.0555995048,,9,1,0,1,31,0.5132972366655817,0,0,0,1,0,0,0,0
ENT_00515,2025,transport,Tsévié,informal,4,21985592.897467274,2132883.513332915,0,0.6375776627974223,0,0.5311542191099459,0,0.972337935696612,1,0.3591645635641205,20328674.264754944,,0,0.0,,0.0,4,0,0,0,3,0.9246361633075082,1,0,1,0,0,0,0,0
ENT_00516,2025,restauration,Sokodé,large,127,623839589.365458,13668502.178592656,1,0.9292816012478794,1,0.433964428200238,1,0.9714717059673084,0,0.1315388781509794,359029512.4684984,89616502.90796788,1,2898521.7926884927,9014318.90456042,,9,1,0,0,107,0.5755157553140982,0,0,0,1,0,1,0,1
ENT_00517,2025,services,Aného,informal,4,10033657.43905224,719337.5084399987,0,0.8113662399954759,0,0.3751883879054608,0,0.9837976049659012,1,0.5646789792048204,5901498.99706237,,0,0.0,540157.0936910594,0.0,10,1,0,0,3,0.5881702692074182,1,0,0,0,0,0,0,0
ENT_00518,2025,BTP,Dapaong,informal,13,20324763.470372006,1235901.9677443106,0,0.9171292366113925,0,0.6012460945653587,0,0.8805496702578453,1,0.2391717655171867,13981239.507015416,0.0,0,0.0,681823.0556437597,,15,0,1,1,11,0.6878918678387708,0,0,0,1,0,0,1,1
ENT_00519,2025,services,Kara,rsi,10,56877758.78066242,3774966.861539048,0,0.7601137250654082,0,0.5200944545319154,0,0.9500177387451182,0,0.5370363118376971,35123098.34651983,,0,0.0,3254469.4232570645,,7,1,0,0,8,0.6175190285180708,1,0,0,1,0,0,0,0
ENT_00520,2025,agriculture,Tsévié,informal,5,22001613.867992148,4067774.997760435,0,0.940877994012263,0,0.5644515206793624,0,0.7584783549112396,1,0.7353971402123927,15489814.18373668,,0,,2704297.54914718,0.0,5,1,1,0,4,0.704030816860721,1,1,0,0,0,0,0,0
ENT_00521,2025,restauration,Sokodé,informal,1,10355603.307883777,495762.426106692,0,0.8124642583364723,0,0.6579990355581244,0,0.9464139683757716,1,0.0611867156083756,6891469.879172472,0.0,0,0.0,461324.3098516625,0.0,44,0,1,0,0,0.6654822200388807,0,0,0,0,0,0,1,1
ENT_00522,2025,BTP,Sokodé,informal,2,20713086.15244558,656919.7757547268,0,0.7969868813635069,0,0.4739777521521411,0,0.9022127773862154,1,0.1749170963742662,14711113.027691204,0.0,0,0.0,409205.4611744284,0.0,6,0,0,0,1,0.7102327929029674,0,0,0,0,0,0,1,1
ENT_00523,2025,commerce,Kara,informal,2,29087440.19823529,3069568.408736176,0,0.8782821865052416,0,0.7196183714299679,0,0.7035957677284421,1,0.3950428286622321,21052664.489410155,0.0,0,0.0,,1.0,2,1,0,0,1,0.7237716466603137,0,0,1,0,0,0,0,0
ENT_00524,2025,services,Dapaong,informal,3,19339458.51069451,1444834.0760254017,0,0.6454128227473311,0,0.2301074364020138,0,0.9220444170158036,1,0.1335159272908118,12625967.110363886,0.0,0,0.0,823132.3586940463,1.0,22,0,0,0,2,0.6528604254034239,0,0,0,0,0,0,1,1
ENT_00525,2025,industrie,Dapaong,informal,4,10709898.303739984,492228.6939325265,0,0.7556607312592889,0,0.6285057058932473,0,0.4894624579643979,1,0.557326667513656,8751273.106272826,,0,0.0,404416.4799906484,,0,1,0,0,3,0.8171200937750089,1,0,0,1,0,0,0,0
ENT_00526,2025,industrie,Dapaong,large,118,909661455.2606572,75122683.73741768,1,0.7138634442681542,1,0.5686236074254315,1,0.4787765061290253,0,0.0882055180106682,451372847.5531121,121228485.16351356,1,,,,18,1,0,0,100,0.4961987176028848,0,1,1,1,0,0,0,0
ENT_00527,2025,BTP,Kara,informal,2,15224046.004328,899911.248063525,0,0.6079039392271589,0,0.5406241842351139,0,0.8381814616712541,1,0.3232489299511968,15467839.03919387,0.0,0,0.0,685430.6257512826,0.0,1,1,0,0,1,1.0160136822232777,0,0,0,0,0,0,0,0
ENT_00528,2025,transport,Kara,informal,4,19582820.371566124,1676018.6155944858,0,0.8130037290727086,0,0.5506551023873401,0,0.9057038276624724,1,0.4867651653967156,17052135.813750062,0.0,0,0.0,1535813.547398799,1.0,2,0,0,0,3,0.8707701694751504,0,0,0,0,0,0,0,0
ENT_00529,2025,commerce,Lomé,large,100,1099280751.576059,23693089.33860985,1,0.9093716995297798,1,0.2984386171033679,1,0.7630288307246652,0,0.4445027410055123,824403225.5028409,192811657.59791824,1,3379415.3473969884,20712002.898180444,,16,1,0,0,85,0.7499478402772709,0,0,0,1,0,1,0,1
ENT_00530,2025,commerce,Dapaong,informal,2,12278445.485532992,1883979.4464098592,0,0.953795847564566,0,0.4556779717738934,0,0.8120564032091213,1,0.2632714609216756,10159926.223180924,0.0,0,0.0,1580922.092701414,0.0,13,1,0,0,1,0.8274603031101778,0,0,0,0,0,0,1,1
ENT_00531,2025,BTP,Kara,informal,1,16456595.3649647,1210102.8708123711,0,0.8552486374203184,0,0.7880517184561013,0,0.7183800311564763,1,0.1331669325630859,14057899.767119398,0.0,0,0.0,811282.6901788693,0.0,63,0,1,0,0,0.8542410781423229,0,0,0,0,0,0,1,1
ENT_00532,2025,transport,Aného,informal,2,11941885.922384474,447934.5610800004,0,0.690605177528552,0,0.3439827743762446,0,0.9416545699283572,1,0.2855506937415593,9469598.190196728,0.0,0,0.0,,0.0,23,0,0,0,1,0.7929734257841498,0,0,1,0,0,0,1,1
ENT_00533,2025,transport,Dapaong,informal,2,25323073.287896108,3993292.47932607,0,0.9540418172928254,0,0.9157893670444572,0,0.7608767243892309,1,0.1670842260565479,25094021.598545566,0.0,0,0.0,3244037.2357905577,0.0,3,0,0,0,1,0.9909548226336324,0,0,0,0,0,0,1,1
ENT_00534,2025,services,Atakpamé,informal,1,11079568.39256283,401849.10269423935,0,0.813653626617765,0,0.7100798200256119,0,0.7803500965141149,1,0.6550902496362646,10395040.556907274,0.0,0,0.0,,1.0,18,1,1,0,0,0.9382171027424636,0,0,1,0,0,0,0,0
ENT_00535,2025,industrie,Tsévié,rsi,11,62840128.73125392,1990772.5900568264,0,0.3946802051227838,0,0.4992416085618411,0,0.8419260789806109,0,0.4965789464243894,36706570.35734834,0.0,0,0.0,1142430.898802446,,3,0,1,0,9,0.584126275653094,0,0,0,1,0,0,0,0
ENT_00536,2025,commerce,Tsévié,rsi,11,60175853.98931404,6795065.943686492,0,0.6824038663148901,0,0.7304438140800742,0,0.9727088218406116,0,0.3367919225520558,39156235.88730061,0.0,0,0.0,,,25,1,1,0,9,0.6506968043071549,0,0,1,1,0,0,0,0
ENT_00537,2025,BTP,Sokodé,rsi,12,71206753.94853364,1791703.167751657,0,0.9336384132288305,0,0.5989698033296308,0,0.9828361518602208,0,0.2701170509319349,48157279.57468061,,0,0.0,1413390.208620703,,5,0,0,0,10,0.6763021329337301,1,0,0,1,0,0,0,0
ENT_00538,2025,transport,Dapaong,informal,11,18574674.29503558,428954.9744778344,0,0.8394227234448259,0,0.5069370862968111,0,0.8103564402859073,1,0.3095252022637647,13668062.094474776,0.0,0,0.0,287651.8425836497,1.0,31,1,0,0,9,0.7358439710637519,0,0,0,0,0,0,0,0
ENT_00539,2025,industrie,Lomé,rsi,11,38701174.95789201,4515449.783533393,0,0.7093525078756987,0,0.6749327392057203,0,0.8072188986876373,0,0.2482668949235311,25510071.497593448,0.0,0,0.0,,,6,1,0,0,9,0.6591549617123805,0,0,1,1,0,0,0,0
ENT_00540,2025,commerce,Tsévié,informal,1,11120288.252067694,524777.1283618994,0,0.7375342769591079,0,0.5422490543632777,0,0.9231452129717836,1,0.2596717398839749,6933680.936601743,0.0,0,0.0,258118.04584438997,1.0,2,0,0,0,0,0.6235162955701712,0,0,0,0,0,0,1,1
