enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_tva_due,gt_is_active,gt_is_compliance,gt_is_due,gt_tpu_active,gt_tpu_compliance,gt_irpp_susp_active,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_electronique,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,label_tva_non_conforme,label_is_non_conforme,label_any_non_conforme
ENT_01583,2025,agriculture,Dapaong,informal,6,9059974,1084473,0,0.2258,0,0,0.59,0,1,0.0906,0,8773336,,False,0.0,0.0,9,True,False,False,3,0.9684,True,False,False,0,0,1
ENT_01584,2025,BTP,Lomé,rsi,1,35179903,13742384,0,0.7423,0,0,0.5652,0,0,0.3613,0,33132517,0.0,False,0.0,,9,True,False,False,1,0.9418,False,False,True,0,0,0
ENT_01585,2025,services,Tsévié,rsi,42,59011280,14425412,0,0.8257,0,0,0.4017,0,0,0.4312,0,42201117,0.0,False,0.0,,3,False,True,False,37,0.7151,False,False,True,0,0,0
ENT_01586,2025,industrie,Dapaong,informal,69,11494001,1257991,0,0.8611,0,0,0.9209,0,1,0.1797,0,10106969,0.0,False,0.0,0.0,16,True,False,False,48,0.8793,False,False,False,0,0,1
ENT_01587,2025,BTP,Sokodé,informal,7,7406191,2150603,0,0.8924,0,0,0.3043,0,1,0.3163,0,3078193,0.0,False,0.0,0.0,24,False,False,False,5,0.4156,False,False,False,0,0,0
ENT_01588,2025,BTP,Atakpamé,informal,48,8341826,1559417,0,0.931,0,0,0.5303,0,1,0.1581,0,2924915,,False,,0.0,46,False,False,False,44,0.3506,True,True,False,0,0,1
ENT_01589,2025,industrie,Atakpamé,informal,13,6961955,1442628,0,0.9636,0,0,0.7772,0,1,0.3126,0,5547061,0.0,False,0.0,0.0,4,True,False,False,13,0.7968,False,False,False,0,0,0
ENT_01590,2025,agriculture,Kara,informal,4,8738813,1277873,0,0.6583,0,0,0.7262,0,1,0.1614,0,4254695,0.0,False,0.0,0.0,18,True,False,False,3,0.4869,False,False,False,0,0,1
ENT_01591,2025,commerce,Lomé,informal,52,3853836,290945,0,0.767,0,0,0.7031,0,1,0.4894,0,3291186,0.0,False,0.0,0.0,11,False,False,False,58,0.854,False,False,False,0,0,0
ENT_01592,2025,agriculture,Lomé,rsi,6,91066740,13232851,0,0.1873,0,0,0.8527,0,0,0.6797,0,52641338,,False,0.0,0.0,6,False,False,False,5,0.5781,True,False,False,0,0,0
ENT_01593,2025,BTP,Lomé,informal,7,4838265,2212583,0,0.7858,0,0,0.6982,0,1,0.4595,0,3629383,0.0,False,0.0,0.0,0,True,True,False,4,0.7501,False,False,False,0,0,0
ENT_01594,2025,transport,Sokodé,rsi,4,31856159,13385076,0,0.7757,0,0,0.759,0,0,0.4147,0,22905411,0.0,False,0.0,0.0,13,True,False,False,3,0.719,False,False,False,0,0,0
ENT_01595,2025,services,Kara,rsi,7,50485983,29955110,0,0.6982,0,0,0.2998,0,0,0.402,0,41328909,0.0,False,0.0,0.0,5,True,False,False,6,0.8186,False,False,False,0,0,0
ENT_01596,2025,industrie,Dapaong,informal,17,11109526,2492460,0,0.9601,0,0,0.8495,0,1,0.6363,0,5776127,0.0,False,0.0,0.0,1,False,False,False,14,0.5199,False,False,False,0,0,0
ENT_01597,2025,industrie,Kpalimé,informal,7,11571170,4906436,0,0.9783,0,0,0.683,0,1,0.3973,0,8720544,0.0,False,0.0,0.0,10,False,False,True,5,0.7536,False,False,False,0,0,0
ENT_01598,2025,restauration,Sokodé,informal,6,6972423,2943659,0,0.4629,0,0,0.8594,0,1,0.4002,0,4700082,0.0,False,,0.0,19,False,False,False,5,0.6741,False,True,False,0,0,0
ENT_01599,2025,BTP,Lomé,informal,20,29900000,4302903,0,0.5617,0,0,0.7494,0,1,0.6813,0,20811837,0.0,False,0.0,0.0,9,False,False,False,16,0.696,False,False,False,0,0,0
ENT_01600,2025,BTP,Kara,informal,30,5616531,3509102,0,0.9453,0,0,0.3812,0,1,0.5436,0,3061702,0.0,False,0.0,0.0,19,True,True,False,28,0.5451,False,False,False,0,0,0
ENT_01601,2025,transport,Lomé,informal,1,8708073,3084937,0,0.9022,0,0,0.3688,0,1,0.4324,0,8062415,0.0,False,0.0,0.0,3,False,False,False,1,0.9259,False,False,False,0,0,0
ENT_01602,2025,services,Lomé,rsi,16,60676470,15382911,0,0.9674,0,0,0.3577,0,0,0.191,0,48850176,0.0,False,,0.0,5,True,True,False,12,0.8051,False,True,False,0,0,0
ENT_01603,2025,transport,Atakpamé,informal,50,29900000,3195898,0,0.6295,0,0,0.5542,0,1,0.1562,0,18630529,0.0,False,0.0,,20,False,False,False,47,0.6231,False,False,True,0,0,1
ENT_01604,2025,services,Lomé,informal,18,4974629,2396772,0,0.7397,0,0,0.6717,0,1,0.1875,0,4375281,0.0,False,0.0,0.0,1,False,False,False,17,0.8795,False,False,False,0,0,1
ENT_01605,2025,commerce,Kara,informal,9,7383917,1232178,0,0.347,0,0,0.4753,0,1,0.2347,0,5028397,0.0,False,0.0,0.0,11,False,True,False,7,0.681,False,False,False,0,0,1
ENT_01606,2025,restauration,Lomé,rsi,26,62926588,7380868,0,0.6649,0,0,0.7735,0,0,0.3945,0,50509068,,False,0.0,0.0,4,False,True,False,23,0.8027,True,False,False,0,0,0
ENT_01607,2025,BTP,Kpalimé,rsi,15,53363094,18951692,0,0.8426,0,0,0.8368,0,0,0.5252,0,42587113,0.0,False,0.0,0.0,0,True,False,False,11,0.7981,False,False,False,0,0,0
ENT_01608,2025,agriculture,Atakpamé,informal,8,20326818,3041173,0,0.5027,0,0,0.8628,0,1,0.2257,0,13423944,0.0,False,0.0,0.0,8,False,False,True,7,0.6604,False,False,False,0,0,1
ENT_01609,2025,restauration,Kara,rsi,16,56689170,29483049,0,0.6086,0,0,0.7816,0,0,0.6295,0,46202984,0.0,False,0.0,0.0,13,False,True,False,12,0.815,False,False,False,0,0,0
ENT_01610,2025,services,Tsévié,informal,3,4378239,1479114,0,0.8604,0,0,0.673,0,1,0.5375,0,4085551,0.0,False,0.0,0.0,52,False,False,False,1,0.9331,False,False,False,0,0,0
ENT_01611,2025,BTP,Dapaong,informal,99,3137310,566984,0,0.7376,0,0,0.7855,0,1,0.3799,0,1736621,0.0,False,0.0,,1,True,False,False,89,0.5535,False,False,True,0,0,0
ENT_01612,2025,commerce,Atakpamé,informal,8,19640712,1978684,0,0.4463,0,0,0.5042,0,1,0.1842,0,17873107,0.0,False,,0.0,7,False,False,False,7,0.91,False,True,False,0,0,1
ENT_01613,2025,commerce,Lomé,informal,4,12078912,7589741,0,0.325,0,0,0.8292,0,1,0.732,0,8432113,0.0,False,0.0,0.0,5,True,False,False,2,0.6981,False,False,False,0,0,0
ENT_01614,2025,industrie,Lomé,rsi,42,88823723,17597232,0,0.99,0,0,0.5567,0,0,0.5631,0,51802982,0.0,False,0.0,0.0,0,True,False,False,29,0.5832,False,False,False,0,0,0
ENT_01615,2025,BTP,Kara,rsi,23,99900000,42609022,0,0.809,0,0,0.3843,0,0,0.4,0,38662729,0.0,False,0.0,0.0,9,False,True,False,21,0.387,False,False,False,0,0,0
ENT_01616,2025,transport,Atakpamé,informal,13,29900000,2777975,0,0.8906,0,0,0.6879,0,1,0.5091,0,15518799,0.0,False,,,16,False,False,False,11,0.519,False,True,True,0,0,0
ENT_01617,2025,BTP,Lomé,informal,219,2939213,587786,0,0.6257,0,0,0.9028,0,1,0.4709,0,1192499,,False,0.0,0.0,3,False,False,False,198,0.4057,True,False,False,0,0,0
ENT_01618,2025,agriculture,Lomé,informal,66,8961613,2236625,0,0.7375,0,0,0.6419,0,1,0.58,0,6382485,,False,0.0,0.0,11,True,False,False,56,0.7122,True,False,False,0,0,0
ENT_01619,2025,agriculture,Kpalimé,informal,68,11862351,2278773,0,0.5806,0,0,0.5818,0,1,0.3094,0,9456623,0.0,False,0.0,0.0,11,True,False,False,57,0.7972,False,False,False,0,0,0
ENT_01620,2025,services,Atakpamé,rsi,4,30000000,11344536,0,0.7781,0,0,0.3904,0,0,0.5748,0,27127248,,False,0.0,0.0,1,False,False,False,4,0.9042,True,False,False,0,0,0
ENT_01621,2025,industrie,Kpalimé,rsi,17,36810598,10233288,0,0.8981,0,0,0.9037,0,0,0.3593,0,29879874,0.0,False,0.0,0.0,2,False,True,False,10,0.8117,False,False,False,0,0,0
ENT_01622,2025,agriculture,Dapaong,informal,7,27709423,10224023,0,0.371,0,0,0.3726,0,1,0.3886,0,24109509,0.0,False,0.0,0.0,11,True,False,False,5,0.8701,False,False,False,0,0,0
ENT_01623,2025,restauration,Sokodé,reel,2,309929425,51955256,1,0.9222,55787296,1,0.5355,15067024,0,0.8717,0,240111550,43437756.0,True,5879616.0,20274538.0,3,True,True,False,1,0.7747,False,False,False,0,0,0
ENT_01624,2025,services,Kara,reel,3,473719668,66951703,1,0.9241,85269540,1,0.7945,19415994,0,0.1987,0,225720718,41596367.0,True,19926240.0,68711171.0,6,False,True,False,2,0.4765,False,False,False,0,0,0
ENT_01625,2025,transport,Kara,rsi,9,30000000,2507864,0,0.9528,0,0,0.8819,0,0,0.0738,0,25347379,,False,0.0,0.0,1,False,False,False,8,0.8449,True,False,False,0,0,0
ENT_01626,2025,BTP,Lomé,reel,57,570446149,138257907,1,0.8197,102680307,1,0.3006,40094793,0,0.4692,0,352046346,62990199.0,True,0.0,0.0,10,False,False,False,32,0.6171,False,False,False,0,1,1
ENT_01627,2025,agriculture,Kara,informal,25,8174413,1667718,0,0.4223,0,0,0.3845,0,1,0.3565,0,5165535,,False,,0.0,33,False,False,False,20,0.6319,True,True,False,0,0,0
ENT_01628,2025,services,Dapaong,reel,5,153228428,39390503,1,0.9174,27581117,1,0.4917,11423246,0,0.1427,0,98013485,0.0,False,0.0,,2,False,False,False,4,0.6397,False,False,True,0,1,1
ENT_01629,2025,transport,Atakpamé,informal,39,29900000,9705144,0,0.9898,0,0,0.5458,0,1,0.2756,0,15246590,0.0,False,0.0,0.0,10,True,True,False,34,0.5099,False,False,False,0,0,1
ENT_01630,2025,industrie,Tsévié,rsi,23,56810246,5255323,0,0.9512,0,0,0.9148,0,0,0.0691,0,38952021,0.0,False,0.0,,1,False,True,False,22,0.6857,False,False,True,0,0,0
ENT_01631,2025,industrie,Dapaong,informal,6,29324359,7020452,0,0.8368,0,0,0.7352,0,1,0.1974,0,15677807,0.0,False,0.0,0.0,9,True,False,False,6,0.5346,False,False,False,0,0,1
ENT_01632,2025,restauration,Kpalimé,informal,2,8957079,1017672,0,0.19,0,0,0.7274,0,1,0.6776,0,4602241,0.0,False,0.0,0.0,13,True,True,False,1,0.5138,False,False,False,0,0,0
ENT_01633,2025,transport,Lomé,reel,239,928073047,239099822,1,0.952,167053148,1,0.6487,69338948,0,0.5292,0,649658542,117633317.0,True,,105983066.0,3,True,True,False,225,0.7,False,True,False,0,0,0
ENT_01634,2025,transport,Atakpamé,informal,16,8715010,2613055,0,0.7629,0,0,0.3848,0,1,0.3367,0,8059879,0.0,False,0.0,0.0,14,False,False,False,13,0.9248,False,False,False,0,0,0
ENT_01635,2025,commerce,Tsévié,informal,10,11883697,2939657,0,0.8752,0,0,0.5133,0,1,0.3244,0,11115208,0.0,False,0.0,,2,True,False,False,6,0.9353,False,False,True,0,0,0
ENT_01636,2025,services,Kara,reel,5,226770071,135239765,1,0.9257,40818613,1,0.5565,39219532,0,0.4156,0,168013364,29708985.0,True,0.0,0.0,0,True,True,True,4,0.7409,False,False,False,0,0,0
ENT_01637,2025,commerce,Atakpamé,informal,14,22433302,11126611,0,0.5748,0,0,0.6079,0,1,0.112,0,20144196,0.0,False,0.0,,11,True,False,True,13,0.898,False,False,True,0,0,1
ENT_01638,2025,restauration,Sokodé,informal,7,19959073,11362550,0,0.2791,0,0,0.7517,0,1,0.3517,0,15386589,0.0,False,0.0,0.0,4,False,True,False,3,0.7709,False,False,False,0,0,0
ENT_01639,2025,agriculture,Kpalimé,informal,26,2903472,188297,0,0.3448,0,0,0.8071,0,1,0.1142,0,2608312,0.0,False,0.0,,12,True,False,False,18,0.8983,False,False,True,0,0,1
ENT_01640,2025,commerce,Kpalimé,informal,50,18839814,7339078,0,0.3734,0,0,0.4255,0,1,0.1805,0,10197450,0.0,False,,0.0,30,True,False,False,45,0.5413,False,True,False,0,0,1
ENT_01641,2025,BTP,Kpalimé,rsi,7,61671313,27522276,0,0.9259,0,0,0.4712,0,0,0.8114,0,53395762,,False,0.0,0.0,1,True,False,False,7,0.8658,True,False,False,0,0,0
ENT_01642,2025,agriculture,Atakpamé,informal,1,18967926,3079104,0,0.3439,0,0,0.7445,0,1,0.0926,0,17280822,0.0,False,0.0,0.0,17,False,False,False,1,0.9111,False,False,False,0,0,1
ENT_01643,2025,BTP,Kara,rsi,25,49360498,12039404,0,0.7299,0,0,0.6348,0,0,0.3936,0,35829326,0.0,False,0.0,0.0,0,True,False,False,29,0.7259,False,False,False,0,0,0
ENT_01644,2025,restauration,Lomé,rsi,45,61896277,23882144,0,0.4632,0,0,0.6451,0,0,0.0147,0,56665040,,False,0.0,0.0,3,False,True,False,41,0.9155,True,False,False,0,0,0
ENT_01645,2025,transport,Lomé,informal,2,28213903,8189836,0,0.9841,0,0,0.5303,0,1,0.7918,0,19678521,0.0,False,0.0,0.0,6,False,True,False,2,0.6975,False,False,False,0,0,0
ENT_01646,2025,services,Lomé,informal,27,17625048,9124895,0,0.9601,0,0,0.1966,0,1,0.3716,0,13770261,,False,0.0,0.0,6,True,True,False,23,0.7813,True,False,False,0,0,0
ENT_01647,2025,commerce,Atakpamé,rsi,25,52201911,17161685,0,0.794,0,0,0.8268,0,0,0.4365,0,19143147,0.0,False,,0.0,8,False,False,False,20,0.3667,False,True,False,0,0,0
ENT_01648,2025,agriculture,Sokodé,reel,52,196538429,8447463,1,0.447,35376917,1,0.7596,2449764,0,0.1469,0,129395995,24280756.0,True,0.0,0.0,35,False,True,False,43,0.6584,False,False,False,1,0,1
ENT_01649,2025,commerce,Tsévié,informal,11,16836051,9433084,0,0.7388,0,0,0.7222,0,1,0.2734,0,13153787,0.0,False,0.0,0.0,23,True,True,False,9,0.7813,False,False,False,0,0,1
ENT_01650,2025,agriculture,Dapaong,informal,1,2885865,318162,0,0.0567,0,0,0.6738,0,1,0.8742,0,2037212,,False,,0.0,0,False,True,False,1,0.7059,True,True,False,0,0,0
ENT_01651,2025,restauration,Kpalimé,informal,20,9810852,5348508,0,0.5525,0,0,0.6543,0,1,0.3251,0,6227188,0.0,False,0.0,0.0,10,True,True,False,17,0.6347,False,False,False,0,0,0
ENT_01652,2025,agriculture,Atakpamé,reel,5,348558491,127603077,1,0.1928,62740528,1,0.7207,37004892,0,0.01,0,307659514,0.0,False,0.0,0.0,18,False,False,False,4,0.8827,False,False,False,1,0,1
ENT_01653,2025,restauration,Kpalimé,informal,3,4637494,970738,0,0.6208,0,0,0.576,0,1,0.2433,0,3211788,0.0,False,0.0,0.0,13,False,False,False,3,0.6926,False,False,False,0,0,1
ENT_01654,2025,BTP,Kpalimé,informal,26,5600892,1935015,0,0.9599,0,0,0.4888,0,1,0.3759,0,2905502,0.0,False,0.0,0.0,0,False,False,False,24,0.5188,False,False,False,0,0,0
ENT_01655,2025,restauration,Kpalimé,reel,4,1307422508,69420544,1,0.9758,235336051,1,0.7946,20131958,0,0.3789,0,676889622,120263643.0,True,18287881.0,63061658.0,2,False,False,False,2,0.5177,False,False,False,0,0,0
ENT_01656,2025,commerce,Tsévié,reel,45,518755349,49974519,1,0.5726,93375963,1,0.6851,14492611,0,0.8004,0,483171545,0.0,False,0.0,0.0,7,False,False,False,50,0.9314,False,False,False,0,0,0
ENT_01657,2025,agriculture,Atakpamé,informal,68,5616833,2181905,0,0.27,0,0,0.712,0,1,0.3021,0,4392633,0.0,False,0.0,0.0,3,False,False,False,57,0.782,False,False,False,0,0,0
ENT_01658,2025,industrie,Tsévié,informal,33,10942734,3194595,0,0.7975,0,0,0.6887,0,1,0.2793,0,4545643,0.0,False,0.0,0.0,11,False,False,True,31,0.4154,False,False,False,0,0,1
ENT_01659,2025,transport,Atakpamé,informal,19,3111378,1055894,0,0.7969,0,0,0.2389,0,1,0.2014,0,2662632,0.0,False,0.0,0.0,84,False,True,False,11,0.8558,False,False,False,0,0,1
ENT_01660,2025,agriculture,Kara,informal,8,18780096,9521529,0,0.4703,0,0,0.8441,0,1,0.3138,0,15929498,0.0,False,,0.0,17,True,False,False,6,0.8482,False,True,False,0,0,0
ENT_01661,2025,agriculture,Atakpamé,informal,1,8072383,1243636,0,0.4793,0,0,0.7367,0,1,0.1019,0,5576070,0.0,False,0.0,,38,False,False,True,1,0.6908,False,False,True,0,0,1
ENT_01662,2025,transport,Tsévié,informal,24,9173721,2833457,0,0.8067,0,0,0.315,0,1,0.6282,0,7264509,0.0,False,0.0,0.0,7,True,True,False,18,0.7919,False,False,False,0,0,0
ENT_01663,2025,industrie,Atakpamé,rsi,12,51584980,17320447,0,0.8498,0,0,0.683,0,0,0.3808,0,35636444,0.0,False,0.0,0.0,14,False,False,False,8,0.6908,False,False,False,0,0,0
ENT_01664,2025,agriculture,Tsévié,informal,40,7847804,3441661,0,0.4439,0,0,0.706,0,1,0.0804,0,4606434,0.0,False,0.0,0.0,7,True,False,False,27,0.587,False,False,False,0,0,1
ENT_01665,2025,transport,Atakpamé,rsi,14,33367080,1624968,0,0.8377,0,0,0.8361,0,0,0.2321,0,23625402,0.0,False,0.0,0.0,0,True,True,False,10,0.708,False,False,False,0,0,0
ENT_01666,2025,BTP,Tsévié,informal,7,19169836,1256860,0,0.6637,0,0,0.9594,0,1,0.9195,0,15371908,0.0,False,,0.0,1,True,True,True,7,0.8019,False,True,False,0,0,0
ENT_01667,2025,commerce,Kara,reel,8,944226466,44444142,1,0.9497,169960764,1,0.2477,12888801,0,0.2409,0,289527465,53277001.0,True,0.0,0.0,2,True,False,False,7,0.3066,False,False,False,0,1,1
ENT_01668,2025,transport,Kpalimé,informal,31,8741062,5391042,0,0.9254,0,0,0.7936,0,1,0.6621,0,5920785,0.0,False,,0.0,1,True,False,False,25,0.6774,False,True,False,0,0,0
ENT_01669,2025,agriculture,Sokodé,rsi,35,38667552,4553232,0,0.4321,0,0,0.2501,0,0,0.7732,0,27012850,0.0,False,0.0,0.0,17,True,False,False,19,0.6986,False,False,False,0,0,0
ENT_01670,2025,BTP,Sokodé,informal,7,20205293,4512935,0,0.811,0,0,0.3637,0,1,0.3869,0,15485471,0.0,False,0.0,0.0,7,True,False,False,7,0.7664,False,False,False,0,0,0
ENT_01671,2025,agriculture,Dapaong,informal,16,8131728,117114,0,0.1736,0,0,0.547,0,1,0.3182,0,5986811,0.0,False,0.0,0.0,11,False,False,False,13,0.7362,False,False,False,0,0,0
ENT_01672,2025,services,Tsévié,reel,2,131969114,21496202,1,0.8031,23754441,1,0.3479,6233899,0,0.5345,0,85842458,14907194.0,True,0.0,0.0,5,True,True,False,2,0.6505,False,False,False,0,1,1
ENT_01673,2025,BTP,Dapaong,informal,5,8731656,1115378,0,0.7208,0,0,0.8638,0,1,0.3254,0,5304140,,False,0.0,0.0,1,False,False,False,4,0.6075,True,False,False,0,0,0
ENT_01674,2025,commerce,Kara,rsi,3,99900000,16937882,0,0.931,0,0,0.5103,0,0,0.0155,0,65058264,0.0,False,0.0,0.0,3,False,False,False,2,0.6512,False,False,False,0,0,0
ENT_01675,2025,commerce,Dapaong,informal,65,10077088,1321843,0,0.3639,0,0,0.5159,0,1,0.1112,0,7674626,0.0,False,0.0,0.0,8,False,True,False,52,0.7616,False,False,False,0,0,1
ENT_01676,2025,services,Kara,rsi,33,52363263,4821784,0,0.691,0,0,0.859,0,0,0.5832,0,27011334,,False,0.0,0.0,11,False,False,False,22,0.5158,True,False,False,0,0,0
ENT_01677,2025,BTP,Kpalimé,informal,2,18363181,8082666,0,0.9864,0,0,0.7098,0,1,0.0687,0,11025365,0.0,False,,,5,True,False,False,1,0.6004,False,True,True,0,0,1
ENT_01678,2025,industrie,Kara,rsi,5,46380939,10462705,0,0.6441,0,0,0.7021,0,0,0.5597,0,37177432,0.0,False,,0.0,10,False,True,False,3,0.8016,False,True,False,0,0,0
ENT_01679,2025,agriculture,Atakpamé,informal,30,12507119,3049532,0,0.546,0,0,0.7653,0,1,0.3999,0,9074731,0.0,False,0.0,0.0,31,False,True,False,30,0.7256,False,False,False,0,0,0
ENT_01680,2025,commerce,Lomé,informal,12,18005723,5649733,0,0.283,0,0,0.6655,0,1,0.4716,0,7546408,0.0,False,0.0,0.0,29,False,False,False,9,0.4191,False,False,False,0,0,0
ENT_01681,2025,restauration,Kpalimé,informal,2,3294326,1080814,0,0.3553,0,0,0.5131,0,1,0.5913,0,2932761,0.0,False,0.0,0.0,9,True,False,False,1,0.8902,False,False,False,0,0,0
ENT_01682,2025,industrie,Kara,informal,4,8356666,6049534,0,0.9144,0,0,0.566,0,1,0.1285,0,6222903,0.0,False,,0.0,111,False,False,False,3,0.7447,False,True,False,0,0,1
ENT_01683,2025,transport,Lomé,informal,100,11255798,4039958,0,0.8531,0,0,0.4775,0,1,0.4357,0,5497691,0.0,False,0.0,0.0,6,False,False,False,106,0.4884,False,False,False,0,0,0
ENT_01684,2025,restauration,Lomé,informal,12,4426329,718843,0,0.6628,0,0,0.8079,0,1,0.4699,0,4082810,0.0,False,0.0,0.0,2,True,False,False,7,0.9224,False,False,False,0,0,0
ENT_01685,2025,industrie,Tsévié,informal,8,2343000,600414,0,0.8772,0,0,0.6742,0,1,0.5837,0,1809648,0.0,False,0.0,0.0,6,False,True,False,6,0.7724,False,False,False,0,0,0
ENT_01686,2025,transport,Kara,informal,1,16505492,6361560,0,0.8969,0,0,0.8202,0,1,0.2101,0,12051424,0.0,False,0.0,0.0,2,False,False,False,1,0.7301,False,False,False,0,0,1
ENT_01687,2025,restauration,Tsévié,informal,41,2357288,243461,0,0.5436,0,0,0.6506,0,1,0.184,0,1759485,0.0,False,0.0,0.0,32,True,False,False,41,0.7464,False,False,False,0,0,1
ENT_01688,2025,industrie,Kara,rsi,11,67329917,3749152,0,0.9589,0,0,0.7204,0,0,0.41,0,51928819,0.0,False,0.0,0.0,10,False,False,False,11,0.7713,False,False,False,0,0,0
ENT_01689,2025,restauration,Kara,rsi,47,35638949,12297573,0,0.405,0,0,0.6636,0,0,0.3887,0,27669330,0.0,False,0.0,0.0,39,True,True,False,29,0.7764,False,False,False,0,0,0
ENT_01690,2025,commerce,Dapaong,rsi,21,32041333,5808145,0,0.5868,0,0,0.506,0,0,0.2014,0,25313023,0.0,False,,0.0,9,False,False,False,15,0.79,False,True,False,0,0,0
ENT_01691,2025,commerce,Kpalimé,rsi,36,52127712,12899161,0,0.8019,0,0,0.158,0,0,0.5974,0,43564716,0.0,False,0.0,0.0,4,False,False,False,24,0.8357,False,False,False,0,0,0
ENT_01692,2025,BTP,Kara,informal,19,7974098,3824846,0,0.8915,0,0,0.5992,0,1,0.1809,0,4438156,0.0,False,0.0,0.0,6,True,False,False,24,0.5566,False,False,False,0,0,1
ENT_01693,2025,transport,Atakpamé,rsi,12,34360503,8746199,0,0.8737,0,0,0.6104,0,0,0.5153,0,19561355,0.0,False,0.0,0.0,2,False,False,False,13,0.5693,False,False,False,0,0,0
ENT_01694,2025,services,Sokodé,informal,7,19939528,6469388,0,0.9657,0,0,0.5982,0,1,0.1741,0,15167331,0.0,False,0.0,0.0,0,False,False,False,5,0.7607,False,False,False,0,0,1
ENT_01695,2025,transport,Tsévié,rsi,138,72590163,10718668,0,0.9207,0,0,0.2433,0,0,0.8135,0,62654172,,False,0.0,0.0,15,False,False,False,79,0.8631,True,False,False,0,0,0
ENT_01696,2025,BTP,Lomé,informal,4,11873301,1210920,0,0.9712,0,0,0.6682,0,1,0.1425,0,6537063,0.0,False,0.0,0.0,27,True,False,False,3,0.5506,False,False,False,0,0,1
ENT_01697,2025,services,Tsévié,informal,4,11548555,2320965,0,0.8287,0,0,0.5574,0,1,0.502,0,5462655,0.0,False,0.0,0.0,4,False,True,False,3,0.473,False,False,False,0,0,0
ENT_01698,2025,industrie,Dapaong,rsi,12,44659928,13266583,0,0.9037,0,0,0.8059,0,0,0.4102,0,32308770,0.0,False,0.0,0.0,17,True,True,False,10,0.7234,False,False,False,0,0,0
ENT_01699,2025,commerce,Kara,informal,4,3924787,328062,0,0.1795,0,0,0.8484,0,1,0.2619,0,3681011,0.0,False,0.0,0.0,15,False,True,False,3,0.9379,False,False,False,0,0,1
ENT_01700,2025,services,Dapaong,informal,68,13274601,5171505,0,0.8034,0,0,0.5265,0,1,0.3212,0,9128828,0.0,False,0.0,0.0,4,True,True,False,64,0.6877,False,False,False,0,0,0
ENT_01701,2025,commerce,Tsévié,rsi,21,73955292,44043956,0,0.6263,0,0,0.5644,0,0,0.0137,0,46654309,,False,0.0,0.0,19,True,True,False,18,0.6308,True,False,False,0,0,0
ENT_01702,2025,services,Dapaong,informal,33,19643577,523430,0,0.678,0,0,0.4614,0,1,0.0532,0,14456231,,False,0.0,0.0,43,True,False,False,31,0.7359,True,False,False,0,0,1
ENT_01703,2025,transport,Atakpamé,informal,23,20316006,10784457,0,0.9858,0,0,0.5488,0,1,0.475,0,10574481,0.0,False,,0.0,10,False,False,False,18,0.5205,False,True,False,0,0,0
ENT_01704,2025,BTP,Sokodé,informal,34,24310643,5391156,0,0.8766,0,0,0.5583,0,1,0.3141,0,12124004,0.0,False,,0.0,4,True,True,False,33,0.4987,False,True,False,0,0,0
ENT_01705,2025,BTP,Kara,informal,15,18220928,5709713,0,0.5794,0,0,0.7522,0,1,0.565,0,13856934,0.0,False,,,10,False,False,False,16,0.7605,False,True,True,0,0,0
ENT_01706,2025,industrie,Kara,reel,49,203035228,117777154,1,0.8951,36546341,1,0.5621,34155375,0,0.6618,0,158765864,0.0,False,,,4,False,True,False,48,0.782,False,True,True,0,0,0
ENT_01707,2025,transport,Lomé,informal,2,6257706,1364280,0,0.8759,0,0,0.6113,0,1,0.3813,0,5247828,0.0,False,0.0,0.0,8,False,True,False,2,0.8386,False,False,False,0,0,0
ENT_01708,2025,commerce,Dapaong,informal,1,6456505,1210046,0,0.6254,0,0,0.7858,0,1,0.3534,0,4268061,0.0,False,0.0,0.0,2,False,False,False,1,0.661,False,False,False,0,0,0
ENT_01709,2025,commerce,Tsévié,informal,29,16149487,5907801,0,0.5064,0,0,0.3729,0,1,0.097,0,15347317,0.0,False,0.0,0.0,2,True,False,False,26,0.9503,False,False,False,0,0,1
ENT_01710,2025,industrie,Lomé,informal,10,6882924,3923580,0,0.8659,0,0,0.7501,0,1,0.6117,0,3902786,0.0,False,0.0,0.0,2,False,False,False,6,0.567,False,False,False,0,0,0
ENT_01711,2025,commerce,Atakpamé,reel,31,398415529,223052097,1,0.8647,71714795,1,0.5091,64685108,0,0.0695,0,297237502,52141519.0,True,0.0,,6,True,True,False,30,0.746,False,False,True,0,0,0
ENT_01712,2025,transport,Sokodé,informal,10,12110993,1873486,0,0.7424,0,0,0.4473,0,1,0.633,0,8702051,0.0,False,0.0,0.0,3,False,True,False,7,0.7185,False,False,False,0,0,0
ENT_01713,2025,industrie,Sokodé,informal,33,19616847,1667641,0,0.7714,0,0,0.6188,0,1,0.5359,0,14062684,0.0,False,0.0,0.0,0,False,True,True,22,0.7169,False,False,False,0,0,0
ENT_01714,2025,industrie,Lomé,informal,5,22455977,10454732,0,0.99,0,0,0.5674,0,1,0.7791,0,20123155,0.0,False,0.0,0.0,0,True,True,False,5,0.8961,False,False,False,0,0,0
